station_id,stationname,date,daytype,rides
40380,Clark/Lake,12/20/2017,W,20358
40380,Clark/Lake,12/10/2017,U,4973
40380,Clark/Lake,12/03/2017,U,5682
40380,Clark/Lake,12/22/2017,W,15598
40380,Clark/Lake,12/21/2017,W,19322
40380,Clark/Lake,12/16/2017,A,6157
40380,Clark/Lake,12/15/2017,W,19626
40380,Clark/Lake,12/09/2017,A,6425
40380,Clark/Lake,12/06/2017,W,21879
40380,Clark/Lake,12/08/2017,W,21198
40380,Clark/Lake,12/28/2017,W,12615
40380,Clark/Lake,12/26/2017,W,8170
40380,Clark/Lake,12/01/2017,W,22440
40380,Clark/Lake,12/02/2017,A,7561
40380,Clark/Lake,12/31/2017,U,2735
40380,Clark/Lake,12/23/2017,A,4642
40380,Clark/Lake,12/05/2017,W,21582
40380,Clark/Lake,12/18/2017,W,20323
40380,Clark/Lake,12/27/2017,W,11528
40380,Clark/Lake,12/17/2017,U,4683
40380,Clark/Lake,12/11/2017,W,21223
40380,Clark/Lake,12/24/2017,U,2703
40380,Clark/Lake,12/07/2017,W,21906
40380,Clark/Lake,12/14/2017,W,20852
40380,Clark/Lake,12/25/2017,U,1413
40380,Clark/Lake,12/04/2017,W,21960
40380,Clark/Lake,12/12/2017,W,20915
40380,Clark/Lake,12/19/2017,W,20910
40380,Clark/Lake,12/29/2017,W,12070
40380,Clark/Lake,12/13/2017,W,20867
40380,Clark/Lake,12/30/2017,A,3659
40380,Clark/Lake,01/11/2018,W,21062
40380,Clark/Lake,02/27/2018,W,21231
40380,Clark/Lake,02/10/2018,A,4607
40380,Clark/Lake,03/12/2018,W,20887
40380,Clark/Lake,03/13/2018,W,21224
40380,Clark/Lake,01/01/2018,U,2963
40380,Clark/Lake,02/22/2018,W,21614
40380,Clark/Lake,02/12/2018,W,18094
40380,Clark/Lake,03/18/2018,U,5761
40380,Clark/Lake,01/28/2018,U,3757
40380,Clark/Lake,01/26/2018,W,20312
40380,Clark/Lake,01/27/2018,A,5349
40380,Clark/Lake,02/24/2018,A,5519
40380,Clark/Lake,01/24/2018,W,21101
40380,Clark/Lake,02/28/2018,W,21478
40380,Clark/Lake,02/19/2018,W,11718
40380,Clark/Lake,01/19/2018,W,20252
40380,Clark/Lake,01/22/2018,W,20547
40380,Clark/Lake,02/08/2018,W,20998
40380,Clark/Lake,02/25/2018,U,4119
40380,Clark/Lake,02/09/2018,W,11918
